search_rank,canonical_url,jurisdiction,word_count,modernbert_token_count_with_special_tokens,tokenizer_model_id,tokenizer_revision,fully_covered_at_512,fully_covered_at_1024,fully_covered_at_1536,fully_covered_at_2048,fully_covered_at_3072,fully_covered_at_4096,fully_covered_at_8192
597,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2011/correctional_tribunal_of_brussels_02-02-2011.html,Belgium,108,159,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
598,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/united_states_v._francisco_cortes-meza_and_juan_cortes-meza.html,United States of America,150,180,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
599,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/cze/2011/7_t_42010.html,Czechia,125,151,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
601,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/can/2011/domotor_et_al.html,Canada,271,315,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
602,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2011/crim._case_no._137476.html,Philippines,103,130,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
603,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2011/17_t_272009.html,Czechia,75,110,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
604,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2011/shiva_ent_udyog_v._national_human_rights_commission_and_ors.html,India,465,591,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
605,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nor/2011/lg-2010-111760_-_lg-2010-_119397_-_rg-2011-65.html,Norway,257,308,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
606,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2011/case_no_b_9636-10.html,Sweden,72,87,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
607,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2011/naseem_bano_v._state_of_nct_of_delhi.html,India,121,143,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
608,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2011/po_nigeria_and_secretary_of_state_for_the_home_department_2011_ewca_civ_132.html,United Kingdom of Great Britain and Northern Ireland,281,333,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
609,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2011/court_of_appeal_of_brussels_12-01-2011.html,Belgium,65,74,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
610,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2011/crim._case_no._134985.html,Philippines,740,918,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
612,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2011/crim._case_no._cbu-81474.html,Philippines,731,922,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
613,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jpn/2011/21992tokyo_high_court_2009_u_no._992.html,Japan,92,120,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
614,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2011/48_t_32010.html,Czechia,104,140,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
615,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/united_states_v._steven_c._albers.html,United States of America,84,97,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
616,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/dnk/2011/frederiksberg_city_court_judgement_january_4_2011.html,Denmark,495,593,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
617,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._case_no._364.html,Philippines,682,871,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
618,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2010/bachpan_bachao_and_ors._v._union_of_india_uoi_and_ors.html,India,540,696,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
619,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/dnk/2010/copenhagen_city_court_judgement_december_22_2010_.html,Denmark,657,806,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
620,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2010/dosar_nr_1ra_-_10602010.html,Republic of Moldova,139,181,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
621,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2010/6_to_262009_.html,Slovakia,297,400,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
622,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2010/k_i_550510.html,Serbia,168,185,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
623,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tha/2010/monk_apiwat_sirisaen_prasert_promjanta_and_monk_panyawuth_yosamuangjai_.html,Thailand,159,196,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
624,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2010/correctional_tribunal_of_charleroi_10-12-2010.html,Belgium,87,105,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
625,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/moz/2010/muiambo_and_mahvahve.html,Mozambique,58,97,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
627,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tha/2010/ranya_boonmee_kaew_kongmuang_and_manus_boonmee.html,Thailand,110,138,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
630,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fin/2010/vantaan_karajaoikeus_r_101841_.html,Finland,190,234,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
631,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2010/dosar_nr_1ra_-_10962010.html,Republic of Moldova,53,67,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
632,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2010/dosar_nr_1ra_-_10512009.html,Republic of Moldova,76,91,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
633,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gtm/2010/quiroa_diaz_munoz.html,Guatemala,88,107,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
634,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/2010/case_no._86-_o10-25.html,Russian Federation,79,110,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
635,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tha/2010/weerapong_saelee_anoma_siriyoowattananon.html,Thailand,134,159,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
636,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._cases_nos._c-71247-51.html,Philippines,85,112,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
637,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zaf/2010/tatiana_malachi.html,South Africa,301,371,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
638,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bih/2010/presuda_x-k-09850.html,Bosnia and Herzegovina,139,169,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
641,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2010/processo_n_2007.05.00.088769-6.html,Brazil,74,100,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
642,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2010/united_states_v._johnny_saintil.html,United States of America,101,144,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
643,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._case_no._09-0366_.html,Philippines,432,579,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
644,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2010/united_states_v._fang_ping_ding.html,United States of America,145,187,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
645,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/2010/case_no._46-93352010_.html,Russian Federation,125,167,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
646,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2010/united_states_v._jerome_e._todd.html,United States of America,346,410,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
647,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2010/causa_n_2267.html,Argentina,226,303,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
648,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2010/expte_g-14110.html,Argentina,261,331,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
649,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2010/processo_n_0006196-78.2010.4.05.8400.html,Brazil,149,181,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
651,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fji/2010/murti.html,Fiji,407,476,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
652,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2010/k_i_495210_.html,Serbia,189,226,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
653,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2010/causa_n_3048-10.html,Argentina,342,414,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
654,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2010/dosar_nr._1ra_9182010.html,Republic of Moldova,162,224,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
655,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zaf/2010/state_v._netcare_kwa-zulu_limited.html,South Africa,1005,1280,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,0,1,1,1,1,1
656,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2010/kz_i_5872-10.html,Serbia,221,252,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
657,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2010/case_no_2917-10_and_b_3184-10.html,Sweden,224,279,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
658,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._case_no._cbu-81127.html,Philippines,102,131,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
659,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ita/2010/cass._pen._sez._iii_n._43414.html,Italy,115,145,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
660,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rus/2010/case_no._31-_o10-25.html,Russian Federation,70,92,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
661,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nld/2010/eclinlrbroe2010bo4108_.html,Netherlands (Kingdom of the),534,650,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
662,https://www.unodc.org/cld/case-law-doc/drugcrimetype/can/2010/tynes_and_lafferty.html,Canada,387,511,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
663,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2010/r_v_l.m._and_others.html,United Kingdom of Great Britain and Northern Ireland,269,320,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
664,https://www.unodc.org/cld/case-law-doc/drugcrimetype/cze/2010/1_t_72010.html,Czechia,84,106,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
665,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nld/2010/eclinlgharn2010bo2994_.html,Netherlands (Kingdom of the),269,333,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
666,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/esp/2010/cesar_et_al.html,Spain,1058,1328,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,0,1,1,1,1,1
668,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2010/causa_8161-08_.html,Argentina,201,252,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
669,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2010/3_to_282010_.html,Slovakia,1551,1964,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,0,0,1,1,1,1
670,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2010/39_t_62010.html,Czechia,110,138,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
671,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/kor/2010/anonymous.html,Republic of Korea,414,573,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
672,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/case_no.2009-643.html,Philippines,154,190,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
673,https://www.unodc.org/cld/case-law-doc/drugcrimetype/cze/2010/56_t_22010.html,Czechia,51,74,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
674,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgr/2010/case_no._4012010.html,Bulgaria,83,121,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
675,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2010/dosar_nr._1ra_7402010.html,Republic of Moldova,85,108,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
676,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2010/case_no_b_6263-10.html,Sweden,245,288,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
677,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2010/processo_2009.84.00.005367-8.html,Brazil,194,253,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
678,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2010/dosar_nr_4-1re_-_12482010.html,Republic of Moldova,60,84,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
679,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2010/dosar_nr._1ra_7772010.html,Republic of Moldova,58,70,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
681,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._case_no._2007-054.html,Philippines,162,209,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
682,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._case_no._132048.html,Philippines,165,193,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
684,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/col/2010/proceso_no._34728.html,Colombia,98,140,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
685,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2010/causa_n_3094.html,Argentina,138,161,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
686,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2010/manjappa_v._state_of_karnataka_.html,India,91,110,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
687,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2010/united_states_v._donald_wayne_fint.html,United States of America,346,424,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
688,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2010/3_t_102009.html,Czechia,77,118,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
689,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/criminal_case_no.73018.html,Philippines,209,271,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
692,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2010/united_states_v._fu_sheng_kuo.html,United States of America,313,386,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
693,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2010/the_state_v._p._road_police_station_mumbai_v._kalpana_ranganath_galphade.html,India,294,379,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
694,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gtm/2010/case_no._164-2010.html,Guatemala,90,101,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
696,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2010/united_states_v._afolabi.html,United States of America,413,592,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
697,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2010/3_t_132009.html,Czechia,92,125,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
698,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/col/2010/case_no._05-001-60-00206-2008-01760.html,Colombia,239,319,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
699,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2010/5_to_792010.html,Slovakia,541,698,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
700,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2010/urizar.html,Canada,78,96,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
701,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2010/16_t_72009.html,Czechia,62,77,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
702,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2010/18_t_82006.html,Czechia,68,79,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
703,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._case_no._cbu-83122.html,Philippines,41,48,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
704,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2010/crim._case_no._06-181.html,Philippines,335,447,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
705,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2010/united_states_v._marvin_madkins.html,United States of America,73,90,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
706,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/phl/2010/crim._case_no._22878.html,Philippines,751,990,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
708,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2010/acr_2001.70.02.002926-9_trf4.html,Brazil,184,248,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
709,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2010/causa_n_1.86409_.html,Argentina,91,120,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
